data,label
"[b'rt', b'sirjakel', b'the', b'awkward', b'moment', b'youre', b'changing', b'gym', b'penis', b'head', b'slips', b'slit', b'boxers']",1
"[b'rt', b'sirstern', b'claim', b'whatever', b'part', b'u', b'please', b'fuck', b'bliss', b'bruise', b'sweet', b'pussy', b'crop', b'till', b'begs', b'filthy']",1
"[b'rt', b'sirtweakalot', b'duncanville', b'girls', b'cold', b'den', b'hoe']",1
"[b'rt', b'sirstrange', b'dont', b'stupid', b'fucking', b'bitch', b'stupid', b'fucking', b'bitches']",1
"[b'rt', b'sirstrange', b'her', b'pussy', b'loves', b'i', b'speak', b'tongues']",1
"[b'rt', b'sirstrange', b'sorry', b'i', b'came', b'pussy', b'like', b'wrecking', b'ball']",1
"[b'rt', b'skates', b'god', b'nigga', b'trust', b'i', b'cant', b'trust', b'gun', b'cuz', b'bitch', b'jam', b'im', b'fucked', b'cant', b'trust', b'niggas', b'bitches', b'got', b'dicks']",1
"[b'rt', b'skinnietalls', b'its', b'easy', b'youd', b'think', b'find', b'astronaut', b'monkey', b'outfit', b'last', b'minute']",2
"[b'rt', b'skinnykenny', b'sqquad', b'when', b'fat', b'bitch', b'want', b'skinny', b'bitch', b'cant', b'cook', b'nothin', b'hoes', b'aint', b'hungry']",1
"[b'rt', b'skrawberry', b'oh', b'i', b'wouldve', b'stood', b'fall', b'back', b'hoe']",1
"[b'rt', b'skylarlogsdon', b'vivabased', b'bruh', b'fucked', b'shit', b'taste', b'buds', b'bitch']",1
"[b'rt', b'slanguage', b'stop', b'flattering', b'bitch', b'the', b'fan', b'ceiling']",0
"[b'rt', b'slickemhound', b'yall', b'still', b'getting', b'yall', b'face', b'beat', b'igggggy', b'still', b'taking', b'pics', b'face', b'full', b'pussy', b'nutdawg', b'yoi', b'slut']",1
"[b'rt', b'slikhawk', b'thats', b'dumb', b'bitch', b'gohawks', b'httptcoinjjmv']",1
"[b'rt', b'slimblanco', b'ysdrillary', b'bitches', b'corny', b'sooooooo', b'corny']",1
"[b'rt', b'slimgirlprobz', b'treshonscrooge', b'oomf', b'pregnant', b'dat', b'dog', b'hood', b'dat', b'chase', b'erbody', b'real', b'funny', b'bitch']",1
"[b'rt', b'sluttyhermione', b'twerking', b'chamber', b'secrets', b'bad', b'bitches', b'twerkteam']",1
"[b'rt', b'slygirl', b'you', b'say', b'potato', b'pimp', b'says', b'put', b'ho']",1
"[b'rt', b'smartcookie', b'if', b'i', b'pick', b'president', b'uncle', b'tom', b'association', b'i', b'would', b'pick', b'larry', b'elder']",2
"[b'rt', b'smiie', b'these', b'hoes', b'aint', b'loyal', b'httptcofgtzqwnsxk']",1
"[b'rt', b'smiilze', b'im', b'finally', b'finished', b'work', b'im', b'going', b'chug', b'bottle', b'wine', b'catch', b'guys', b'challenge', b'accepted']",2
"[b'rt', b'smithwessern', b'some', b'hoes', b'live', b'jus', b'hit', b'clubs', b'every', b'weekend']",1
"[b'rt', b'smokedoutquille', b'bitches', b'say', b'nah', b'everything', b'im', b'cute', b'nah', b'chillin', b'wit', b'bro', b'suck', b'dick', b'nah', b'tracks', b'showin']",1
"[b'rt', b'smokinonkaya', b'she', b'said', b'i', b'hurt', b'feelings', b'dating', b'dykes']",1
"[b'rt', b'smoothorator', b'for', b'niggas', b'claim', b'love', b'pussy', b'much', b'yall', b'yall', b'champions', b'sexual', b'liberation', b'stigma', b'remov']",1
"[b'rt', b'smoothorator', b'slander', b'dont', b'exist', b'make', b'cum', b'every', b'bad', b'thing', b'says', b'doesnt', b'register', b'cuz', b'got', b'pussy']",1
"[b'rt', b'smuglemur', b'he', b'loves', b'eats', b'brownie', b'he', b'loves', b'eats', b'brownie']",2
"[b'rt', b'snapbacktc', b'wake', b'da', b'bitches', b'get']",1
"[b'rt', b'sneakbo', b'man', b'like', b'stormzy', b'hella', b'things', b'i', b'gotta', b'take', b'hat', b'nig']",1
"[b'rt', b'sneakerheadsean', b'so', b'yall', b'niggas', b'really', b'love', b'hoes', b'nigga', b'qualities', b'huhshe', b'roll', b'blunt', b'better', b'wifey']",1
"[b'rt', b'sneakerpics', b'oreo', b'httptcojxddoahy']",2
"[b'rt', b'snipersinperil', b'shinsnipes', b'happy', b'birthday', b'little', b'cotton', b'picker']",0
"[b'rt', b'snipesjr', b'dont', b'fall', b'wit', b'yo', b'niggas', b'hoes']",1
"[b'rt', b'snowthaproduct', b'frasesdeunamadremexicana', b'bitches', b'sons', b'lol']",1
"[b'rt', b'snowthaproduct', b'somethin', b'good', b'im', b'always', b'gon', b'wetback', b'coo']",0
"[b'rt', b'socosopretty', b'and', b'niggas', b'dont', b'knowing', b'difference', b'want', b'believe', b'bitch', b'actually', b'ugly']",1
"[b'rt', b'sotrippywhit', b'laaaeee', b'i', b'swear', b'god', b'whitney', b'regina', b'george', b'httptcobttoczqks', b'wow', b'im', b'bitch']",1
"[b'rt', b'soccergrlprobs', b'germanys', b'likenext', b'goal', b'header', b'then', b'next', b'goal', b'diving', b'header', b'lets', b'play', b'monkey']",2
"[b'rt', b'sochittasal', b'i', b'got', b'drugs', b'hugs', b'bitch']",1
"[b'rt', b'sochittasal', b'short', b'bitches', b'run', b'sht']",1
"[b'rt', b'solelyjones', b'lowkey', b'apple', b'made', b'ios', b'like', b'niggas', b'get', b'caught', b'buy', b'bitches', b'iphone', b'make']",1
"[b'rt', b'solodahsystem', b'as', b'rubbing', b'booty', b'another', b'mans', b'penis', b'sure', b'rt', b'pacdagoat', b'fellas', b'cool', b'girl', b'dancing', b'nig']",1
"[b'rt', b'solyybee', b'lmfao', b'rtmacktology', b'alcohol']",2
"[b'rt', b'somayareece', b'i', b'nice', b'i', b'humble', b'i', b'still', b'let', b'bitch', b'know', b'whats', b'hunnnney']",1
"[b'rt', b'someonebelow', b'the', b'person', b'didnt', b'get', b'big', b'booty', b'hoe']",1
"[b'rt', b'someonebelow', b'the', b'person', b'cunt']",1
"[b'rt', b'somthinboutsara', b'when', b'i', b'hear', b'baby', b'cry', b'restaurant', b'i', b'literally', b'feel', b'pussy', b'slam', b'door', b'closed', b'throw', b'gone', b'fishing']",1
"[b'rt', b'soomonique', b'and', b'gave', b'nigga', b'head', b'i', b'laying', b'next', b'bf', b'shes', b'hoe', b'low']",1
"[b'rt', b'sophiefairman', b'trust', b'man', b'fear', b'bitch', b'wisewords']",1
"[b'rt', b'sortabad', b'a', b'boy', b'scripps', b'spelling', b'bee', b'spelling', b'knaidel', b'used', b'sentence', b'ill', b'never', b'get', b'pussy', b'i', b'know']",1
"[b'rt', b'sosachello', b'ian', b'worried', b'bout', b'bitch', b'aint', b'worried', b'bout']",1
"[b'rt', b'soulyodeler', b'go', b'ahead', b'mock', b'one', b'day', b'ill', b'sell', b'enough', b'makeup', b'drive', b'pink', b'mary', b'kay', b'cadillac', b'well', b'see', b'whos', b'gay']",1
"[b'rt', b'sourpinkk', b'if', b'hoes', b'still', b'excites', b'still', b'growing', b'lil', b'mf']",1
"[b'rt', b'southpark', b'if', b'want', b'buy', b'anything', b'talk', b'bottom', b'bitch', b'bottom', b'bitch', b'talks', b'do', b'know', b'i']",1
"[b'rt', b'southsidevic', b'keebler', b'elves', b'gone', b'make', b'weed', b'brownies', b'legalized', b'in', b'da', b'tree', b'trunk', b'da', b'trap', b'going', b'crazy', b'bro', b'shi']",1
"[b'rt', b'southsidevic', b'this', b'tweet', b'booby', b'trap', b'i', b'caught', b'hoes', b'httptcoflyjiqp']",1
"[b'rt', b'southsidevic', b'why', b'girls', b'embrrased', b'pussy', b'fart', b'embrace', b'shit', b'make', b'cheeks', b'clap', b'we', b'finna', b'beatbox']",1
"[b'rt', b'soybrent', b'steal', b'niggas', b'bitch', b'dont', b'steal', b'niggas', b'tweets']",1
"[b'rt', b'spacecatpics', b'meow', b'bitches']",1
"[b'rt', b'spaceplankton', b'if', b'one', b'fb', b'idiot', b'bitches', b'weather', b'i', b'hunt', b'amp', b'kill', b'kindness', b'everyone', b'enti']",1
"[b'rt', b'spaceplankton', b'saw', b'man', b'yellow', b'hat', b'grand', b'canyon', b'today', b'he', b'hanging', b'next', b'curious', b'gorge']",2
"[b'rt', b'spaceplankton', b'this', b'monkey', b'back', b'keeps', b'smearing', b'poop', b'hair']",2
"[b'rt', b'spankxboogey', b'ultimate', b'bitch']",1
"[b'rt', b'spartacunt', b'i', b'get', b'job', b'usps', b'customer', b'service', b'number', b'since', b'requirement', b'total', b'cunt']",1
"[b'rt', b'spencelynn', b'idk', b'people', b'job', b'stay', b'home', b'day', b'watching', b'tv', b'boring', b'days', b'idk', b'ho']",2
"[b'rt', b'spikedfins', b'rt', b'nerd', b'trash', b'likes', b'set', b'things', b'fire', b'sometimes']",1
"[b'rt', b'spongebobmemory', b'the', b'sash', b'ringingthe', b'trash', b'singingmash', b'flingingthe', b'flash', b'stringingringingthe', b'hash', b'slinging', b'slasher', b'http']",2
"[b'rt', b'sportscenter', b'ive', b'greatest', b'job', b'world', b'i', b'got', b'chance', b'shortstop', b'new', b'york', b'yankees', b'derek', b'jeter', b'http']",2
"[b'rt', b'sportscenter', b'a', b'wild', b'one', b'bronx', b'yankees', b'score', b'runs', b'bottom', b'th', b'take', b'lead', b'red', b'sox', b'the', b'halfinning', b'took', b'thirty']",2
"[b'rt', b'sportscenter', b'breaking', b'japanese', b'ace', b'masahiro', b'tanaka', b'sign', b'yankees', b'seven', b'years', b'million', b'via', b'fox', b'sports']",2
"[b'rt', b'sportscenter', b'breaking', b'louisville', b'coach', b'charlie', b'strong', b'expected', b'accept', b'texas', b'job', b'according', b'espn', b'amp', b'media', b'reports', b'httptc']",2
"[b'rt', b'sportscenter', b'derek', b'jeter', b'gets', b'done', b'jj', b'hardy', b'commits', b'error', b'slow', b'grounder', b'runs', b'score', b'yankees', b'take', b'lead', b'th', b'innin']",2
"[b'rt', b'sportscenter', b'derek', b'jeter', b'leaves', b'baseball', b'one', b'greatest', b'yankees', b'ever', b'via', b'espnmag', b'httptcomsuwxctyx']",2
"[b'rt', b'sportscenter', b'derek', b'jeters', b'final', b'game', b'yankee', b'stadium', b'st', b'hes', b'ever', b'played', b'yankees', b'eliminated', b'playoffs', b'http']",2
"[b'rt', b'sportscenter', b'dont', b'look', b'browns', b'sole', b'possession', b'st', b'place', b'afc', b'north', b'the', b'cleveland', b'browns', b'httptcoc']",2
"[b'rt', b'sportscenter', b'for', b'last', b'time', b'the', b'captain', b'takes', b'field', b'yankee', b'stadium', b'httptcoctifkskn']",2
"[b'rt', b'sportscenter', b'jadeveon', b'clowney', b'tops', b'melkiperespns', b'latest', b'mock', b'draft', b'hes', b'every', b'year', b'guy', b'httptcofnzpbbvrp']",2
"[b'rt', b'sportscenter', b'peyton', b'mannings', b'remarkable', b'season', b'pass', b'yds', b'nfl', b'record', b'pass', b'td', b'nfl', b'record', b'completions', b'likely', b'ho']",2
"[b'rt', b'sportscenter', b'storybook', b'ending', b'new', b'york', b'derek', b'jeter', b'walks', b'winner', b'yankee', b'stadium', b'httptcoprslwatk']",2
"[b'rt', b'sportscenter', b'yankees', b'survive', b'thinning', b'scare', b'beat', b'rangers', b'gardner', b'hr', b'rbi', b'r', b'teixeira', b'hr', b'rbi', b'r', b'htt']",2
"[b'rt', b'sportsnation', b'so', b'yanks', b'signed', b'brian', b'mccann', b'amp', b'jacoby', b'ellsbury', b'rumor', b'still', b'want', b'robinson', b'cano', b'babe', b'ruth', b'miguel', b'cabr']",2
"[b'rt', b'sqaudrell', b'shes', b'hoe', b'shes', b'ugly', b'shes', b'bitch', b'shes', b'shes', b'dated', b'please', b'take', b'seat']",1
"[b'rt', b'stlnetworkguru', b'write', b'christine', b'laporta', b'mosen', b'ferguson', b'she', b'represents', b'chappellenadal', b'refer', b'whites', b'crackers', b'amp', b'kkk', b'ht']",1
"[b'rt', b'starlitodontrip', b'im', b'looking', b'bitch', b'hold']",1
"[b'rt', b'stayliftedd', b'anxiety', b'bitch']",1
"[b'rt', b'staytrippyyyy', b'i', b'love', b'bad', b'bitches', b'thats', b'fucking', b'problem']",1
"[b'rt', b'stayyegolden', b'vivalakristia', b'everybody', b'thats', b'still', b'facebook', b'ghetto', b'pregnant', b'idcaccurate']",2
"[b'rt', b'steadmanterri', b'wheelerkashhh', b'mann', b'fuckk', b'dat', b'shitfuckk', b'dat', b'bitch']",1
"[b'rt', b'steadmanterri', b'wheelerkashhh', b'bitch', b'waaaaaa']",1
"[b'rt', b'steadmanterri', b'wheelerkashhh', b'tf', b'bitch', b'lol']",1
"[b'rt', b'stealurgirlbush', b'like', b'honestly', b'embarrassed', b'around', b'someone', b'look', b'youre', b'trash']",1
"[b'rt', b'steamedgreens', b'juanndacut', b'this', b'bitch', b'wanna', b'roger', b'american', b'dad', b'bad', b'httptcokxhaztyms']",1
"[b'rt', b'steelobrim', b'captain', b'kirk', b'hoe']",1
"[b'rt', b'steelobrim', b'watch', b'social', b'media', b'hate', b'blood', b'try', b'wish', b'bad', b'derrick', b'he', b'back', b'bitch', b'stop', b'hating', b'stronger', b'qui']",1
"[b'rt', b'steffyballin', b'hate', b'people', b'ask', b'tryna', b'look', b'good', b'bitch', b'bye']",1
"[b'rt', b'steiny', b'peace', b'bitch', b'httptcomekvwyjvq']",1
"[b'rt', b'stephghost', b'you', b'dont', b'get', b'bitches', b'rt', b'dondonboi', b'take', b'care', b'mos', b'overrated', b'album', b'released', b'last', b'years']",1
"[b'rt', b'stephghost', b'rt', b'idntwearcondoms', b'come', b'somebody', b'please', b'get', b'ps', b'willing', b'eat', b'pussy', b'need']",1
"[b'rt', b'stephmcmahon', b'a', b'sign', b'checkpoint', b'charlie', b'well', b'known', b'crossing', b'point', b'east', b'west', b'berlin', b'germany', b'httptcolkg']",2
"[b'rt', b'stephengoetz', b'these', b'hoes', b'aint', b'loyal']",1
"[b'rt', b'stephyrae', b'pussies', b'wanna', b'use', b'royal', b'icing', b'gingerbread', b'housesfuck', b'thatima', b'use', b'homemade', b'cream', b'cheese', b'frosting']",1
"[b'rt', b'stevstiffler', b'cant', b'trust', b'bitch', b'lets', b'microwave', b'hit', b'doesnt', b'care', b'lifeshe', b'probably', b'jumps', b'lava', b'part']",1
"[b'rt', b'stevstiffler', b'element', b'number', b'bromine', b'comes', b'number', b'ho', b'holmium', b'therefore', b'bros', b'hoes']",1
"[b'rt', b'stevstiffler', b'if', b'bio', b'says', b'only', b'god', b'judge', b'shes', b'hoe']",1
"[b'rt', b'stevstiffler', b'the', b'nicer', b'easier', b'youre', b'hurt', b'so', b'bitch']",1
"[b'rt', b'stevstiffler', b'what', b'doesnt', b'kill', b'makes', b'bitch']",1
"[b'rt', b'stevstiffler', b'wtf', b'lolzzz', b'did', b'laugh', b'sleep', b'bitch']",1
"[b'rt', b'stevstiffler', b'choke', b'cactus', b'bitch']",1
"[b'rt', b'stevstiffler', b'forever', b'mean', b'bitches', b'lol', b'months']",1
"[b'rt', b'stevestfler', b'smoking', b'weed', b'unattractive', b'haha', b'i', b'trying', b'get', b'high', b'bitch', b'im', b'trying', b'turn']",1
"[b'rt', b'stevestfler', b'stop', b'talking', b'ghetto', b'youre', b'white', b'httptcowzbdbifk']",1
"[b'rt', b'stevestfler', b'a', b'hoes', b'favorite', b'line', b'dont', b'judge', b'dont', b'know', b'i', b'yeah', b'i', b'lot', b'dick']",1
"[b'rt', b'stevestfler', b'after', b'i', b'fuck', b'bitch', b'httptcokqmbzmhy']",1
"[b'rt', b'stevestfler', b'anytime', b'girl', b'asks', b'help', b'tell', b'bitch', b'ask', b'channing', b'tatum', b'since', b'thats', b'mcm']",1
"[b'rt', b'stevestfler', b'cant', b'trust', b'bitch', b'lets', b'microwave', b'hit', b'doesnt', b'care', b'lifeshe', b'probably', b'jumps', b'lava', b'part']",1
"[b'rt', b'stevestfler', b'if', b'i', b'stop', b'car', b'walk', b'across', b'street', b'i', b'better', b'see', b'hustle', b'knees', b'chest', b'bitch', b'knees']",1
"[b'rt', b'stevestfler', b'no', b'bitch', b'ass', b'chick', b'flick', b'ever', b'sad', b'movie', b'httptcohautioav']",1
"[b'rt', b'stevestfler', b'rise', b'planet', b'apes', b'httptcoyadnrfks']",2
"[b'rt', b'stevestfler', b'this', b'bitch', b'doesnt', b'know', b'wants', b'httptcoswznkhjw']",1
"[b'rt', b'stevestfler', b'white', b'girls', b'black', b'boyfriend', b'doesnt', b'call', b'shawty', b'bitch', b'aint', b'special']",1
"[b'rt', b'stevestfler', b'future', b'bae', b'best', b'drink', b'fiji', b'water', b'pussy', b'taste', b'like', b'retweets', b'amp', b'cinammon', b'apples']",1
"[b'rt', b'stevestfler', b'ur', b'faggot', b'change', b'name', b'bday', b'get', b'bday', b'tweets', b'aint', b'fb', b'nigga', b'fuck', b'yo', b'birthday']",0
"[b'rt', b'stevestfler', b'youre', b'public', b'side', b'hoe', b'httptcooqxstx']",1
"[b'rt', b'stevenratata', b'savanigga', b'cheerstokellin', b'sav', b'nicee', b'love', b'twat']",2
"[b'rt', b'stevenratata', b'savanigga', b'warning', b'shots', b'pussies', b'im', b'gonna', b'gun', b'and', b'steal', b'pink', b'boots']",1
"[b'rt', b'stfunobodycare', b'bird', b'fucking']",1
"[b'rt', b'stilljohnca', b'knock', b'knock', b'whos', b'george', b'george', b'george', b'zimmerman', b'oh', b'george', b'zimmerman', b'welcome', b'cell', b'block', b'c', b'bitch']",1
"[b'rt', b'stonedtf', b'im', b'popular', b'all', b'yo', b'bitches', b'know', b'most', b'niggas', b'hatin', b'well', b'least', b'know']",1
"[b'rt', b'stonerboiicold', b'trevaughnlg', b'moma', b'said', b'pussy', b'cats', b'inside', b'dog', b'house', b'thats', b'got', b'bro', b'nem', b'locked', b'inside', b'dog', b'pound']",2
"[b'rt', b'stonerboiicold', b'i', b'wanna', b'drunk', b'stage', b'going', b'ham', b'bitch', b'trevaughnlg']",1
"[b'rt', b'stonerxpress', b'if', b'doesnt', b'know', b'dab', b'meansfuck', b'bitch', b'httptcormautzjcpy']",1
"[b'rt', b'stoneyblu', b'for', b'example', b'i', b'cant', b'even', b'say', b'whats', b'cooler', b'bein', b'cool', b'ice', b'cold', b'without', b'somebody', b'relating', b'a', b'phi', b'a', b'no', b'bitch']",1
"[b'rt', b'stonyxx', b'give', b'conversationthey', b'think', b'u', b'giving', b'em', b'pussy', b'ahhhhh', b'you', b'tried', b'it', b'httptcovgmlskel']",1
"[b'rt', b'stopbeingsober', b'yall', b'say', b'why', b'dating', b'lil', b'girls', b'like', b'mature', b'hoes', b'rampage', b'outside']",1
"[b'rt', b'stoppaonline', b'many', b'groupie', b'hoes', b'condo', b'group', b'home', b'kirkobangz']",1
"[b'rt', b'stormydaniels', b'i', b'know', b'another', b'chick', b'i', b'never', b'shoot', b'filing', b'one', b'heartless', b'cunt']",1
"[b'rt', b'strangepintura', b'why', b'pussy', b'screaming', b'tl']",1
"[b'rt', b'stripesallure', b'bitches', b'eyebrows', b'fleek', b'loyalty', b'weak', b'edges', b'incomplete', b'pussy', b'reek']",1
"[b'rt', b'sttbs', b'i', b'see', b'crazy', b'teabaggers', b'given', b'defunding', b'obamacare', b'moved', b'using', b'veterans', b'mvetmarch']",2
"[b'rt', b'stuffblackppl', b'not', b'basic', b'bitches']",1
"[b'rt', b'stuffkaysays', b'i', b'come', b'like', b'total', b'bitch', b'i', b'like', b'i', b'literally', b'anything']",1
"[b'rt', b'stunningstina', b'come', b'henderson', b'kilgore', b'longview', b'it', b'dont', b'even', b'matter', b'but', b'dumb', b'ass', b'hoes', b'gone', b'fuck', b'around', b'ampget', b'soul', b'taken', b'fro']",1
"[b'rt', b'stunningstina', b'we', b'know', b'youre', b'fucking', b'bitch', b'right', b'lol']",1
"[b'rt', b'suckfuckit', b'stole', b'grandpas', b'wardrobe', b'bitch', b'httptcodtxqjtqmsd']",1
"[b'rt', b'suckmyjohnson', b'volnation', b'bitch']",1
"[b'rt', b'suckerfreewes', b'i', b'remember', b'i', b'tried', b'fake', b'rape', b'bitch', b'way', b'strong', b'smfh', b'i', b'felt', b'like', b'bitch']",1
"[b'rt', b'sugatitts', b'vivalaquintaa', b'you', b'sucka', b'hoesucka', b'hoe', b'im', b'succsess']",1
"[b'rt', b'suicidegawd', b'nigga', b'can', b'i', b'get', b'hug', b'i', b'got', b'hoes', b'b', b'httptcoacliqhqpv']",1
"[b'rt', b'suiradkilam', b'no', b'respect', b'bitch', b'she', b'gonna', b'top', b'regardless', b'sdgbe']",1
"[b'rt', b'sukmysweetness', b'he', b'rip', b'bitch']",1
"[b'rt', b'sulerte', b'breaking', b'yankees', b'acquire', b'lebron', b'james', b'team', b'deal', b'per', b'sources', b'httptcorsmipou']",2
"[b'rt', b'sullivanmcpig', b'if', b'captcha', b'pictures', b'get', b'fuzzy', b'im', b'going', b'need', b'bot', b'decipher']",2
"[b'rt', b'sumgurl', b'so', b'cute', b'rt', b'itweetfacts', b'shy', b'bunny', b'httptcozunpordz']",2
"[b'rt', b'sumpfeif', b'did', b'wagggggie', b'seriously', b'steal', b'halloween', b'oreos']",2
"[b'rt', b'sunflowertrue', b'thoughtsofrandy', b'im', b'speaking', b'ho', b'niggas', b'hoe', b'niggaz', b'probably', b'dont', b'dig', b'natural', b'styled', b'hair', b'period']",1
"[b'rt', b'sunsentinel', b'the', b'sunsentinel', b'editorial', b'board', b'endorses', b'charlie', b'crist', b'governor', b'better', b'floridians', b'httptcotzybzlq', b'http']",2
"[b'rt', b'sunelite', b'cant', b'wait', b'cubs', b'sweep', b'cardinals', b'tonight', b'espn', b'no', b'matter', b'bad', b'cubs', b'gonna', b'beat', b'bird']",2
"[b'rt', b'sunnyignant', b'just', b'week', b'ago', b'yall', b'hoes', b'wasnt', b'sucking', b'dick', b'yall', b'pros', b'huj']",1
"[b'rt', b'sunnygoodz', b'seeeeee', b'man', b'niggas', b'lose', b'bitch', b'bitch', b'thats', b'even', b'worth']",1
"[b'rt', b'superrrrmcnasty', b'lmfao', b'bitch', b'giving', b'head', b'back', b'classroom', b'better', b'go', b'tf', b'ahead']",1
"[b'rt', b'superrrrmcnasty', b'you', b'thought', b'enough', b'hair', b'ponytail', b'bitch', b'httptcopwflbde']",1
"[b'rt', b'suzanneevans', b'the', b'shocking', b'true', b'stories', b'behind', b'your', b'favorite', b'classic', b'fairy', b'tales', b'httptconinvwoxmz', b'via', b'huffpostbooks']",2
